title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
The Development Approach of Circular Bio-Economy Micro-Credential Programme in Higher Education Institution,"Katrin Männik, Kai Pata",2025,10.20944/preprints202507.2034.v1,crossref:10.20944/preprints202507.2034.v1,Crossref,,,https://doi.org/10.20944/preprints202507.2034.v1,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654153+00:00,Crossref open metadata
The Scope and Depth Micro-Credential Framework,Krista Larue Keeley,2025,10.4018/979-8-3693-9496-0.ch002,crossref:10.4018/979-8-3693-9496-0.ch002,Crossref,,Innovative Approaches in Vocational and Regional Education,https://doi.org/10.4018/979-8-3693-9496-0.ch002,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654171+00:00,Crossref open metadata
Towards a Micro-credential Framework for the Commonwealth,Unknown,2025,10.56059/11599/5742,crossref:10.56059/11599/5742,Crossref,,,https://doi.org/10.56059/11599/5742,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654048+00:00,Crossref open metadata
AI-Automated Assignment Scoring to Scale a Professional Development Micro-Credential Program,"Cathy Cavanaugh, Bryn Humphrey, Paige Pullen",2024,10.70725/881380vlsnpa,crossref:10.70725/881380vlsnpa,Crossref,,International Journal on E-Learning,https://doi.org/10.70725/881380vlsnpa,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654058+00:00,Crossref open metadata
Angioarchitectonics of the retina and optic nerve  disc in different types of glaucoma,"M.S. Kasimova, K.M. Kamilov, G.K. Khamraeva, F.A. Tursunova",2024,10.25276/2312-4911-2024-4-97-98,crossref:10.25276/2312-4911-2024-4-97-98,Crossref,,Modern technologies in ophtalmology,https://doi.org/10.25276/2312-4911-2024-4-97-98,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654139+00:00,Crossref open metadata
Awareness of celiac disease among physicians in Uzbekistan: a questionnaire-based study,"A.T. Kamilova, N.D. Azimova, I.M. Akhmedova, N.Kh. Mirsalihova, Sh.S. Sultankhodzhaeva, A.P. Akshuraeva, B.I. Musaeva",2024,10.20953/1727-5784-2024-1-79-87,crossref:10.20953/1727-5784-2024-1-79-87,Crossref,,Voprosy detskoj dietologii,https://doi.org/10.20953/1727-5784-2024-1-79-87,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654289+00:00,Crossref open metadata
Professional Development Pathway,Lisa Harrison,2024,10.1007/978-981-97-5914-9_9,crossref:10.1007/978-981-97-5914-9_9,Crossref,,Unpacking Micro-Influence within the Australian Creative Sectors,https://doi.org/10.1007/978-981-97-5914-9_9,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654221+00:00,Crossref open metadata
Algorithm for the diagnosis of keratoectasias developed after refractive surgery,"H.M. Kamilov, M.S. Kasymova, G.H. Khamraeva, D.F. Ismailova",2023,10.25276/2312-4911-2023-2-293-297,crossref:10.25276/2312-4911-2023-2-293-297,Crossref,,Modern technologies in ophtalmology,https://doi.org/10.25276/2312-4911-2023-2-293-297,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654149+00:00,Crossref open metadata
Biomarkers of visual ischemia as predictors of ischemic brain stroke,"G.K. Khamraeva, K.М. Kamilov, M.S. Kasimova, G.K. Hakimova",2023,10.25276/2312-4911-2023-2-342-346,crossref:10.25276/2312-4911-2023-2-342-346,Crossref,,Modern technologies in ophtalmology,https://doi.org/10.25276/2312-4911-2023-2-342-346,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654184+00:00,Crossref open metadata
Continuing professional development,Kay Maddox-Daines,2023,10.4324/9781003342960-8,crossref:10.4324/9781003342960-8,Crossref,,How to Pass Your CIPD Qualification,https://doi.org/10.4324/9781003342960-8,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654195+00:00,Crossref open metadata
Public policies for effective micro-credential learning,Unknown,2023,10.1787/a41f148b-en,crossref:10.1787/a41f148b-en,Crossref,,OECD Education Policy Perspectives,https://doi.org/10.1787/a41f148b-en,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654257+00:00,Crossref open metadata
AISAP Professional Pathways Innovations,"Peter Witham, Patrick Schuermann, Janice Crampton",2022,10.4018/978-1-7998-3820-3.ch008,crossref:10.4018/978-1-7998-3820-3.ch008,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch008,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654078+00:00,Crossref open metadata
Communicating Credential Value,"Katie Sievers, Debbie Smith",2022,10.4018/978-1-7998-3820-3.ch013,crossref:10.4018/978-1-7998-3820-3.ch013,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch013,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654179+00:00,Crossref open metadata
Exploring the Core Features of UTeach Maker,"Shelly R. Rodriguez, Jason Robert Harron, Stephanie Chang, Lauren Penney",2022,10.4018/978-1-7998-3820-3.ch007,crossref:10.4018/978-1-7998-3820-3.ch007,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch007,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654215+00:00,Crossref open metadata
Features of Micro-credential Platforms in Higher Education,"Padmasheela Kiiskilä, Ahmed Hanafy, Henri Pirkkalainen",2022,10.5220/0011030600003182,crossref:10.5220/0011030600003182,Crossref,,Proceedings of the 14th International Conference on Computer Supported Education,https://doi.org/10.5220/0011030600003182,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654211+00:00,Crossref open metadata
Foreign Qualification and Credential Evaluation,Wondwosen Tamrat,2022,10.1163/9789004513488_037,crossref:10.1163/9789004513488_037,Crossref,,Higher Education in Ethiopia,https://doi.org/10.1163/9789004513488_037,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654206+00:00,Crossref open metadata
Handbook of Research on Credential Innovations for Inclusive Pathways to Professions,Unknown,2022,10.4018/978-1-7998-3820-3,crossref:10.4018/978-1-7998-3820-3,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654236+00:00,Crossref open metadata
Implementing Continuing Professional Education Micro-Credentials in a University Context,"Josephine Lang, Karyn Giglietta",2022,10.4018/978-1-7998-3820-3.ch003,crossref:10.4018/978-1-7998-3820-3.ch003,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch003,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654062+00:00,Crossref open metadata
Laying the Foundation for a Micro-Credential Strategy,"Michelle Alvarez, Tracey F. W. Osborne, Karen Mayeu, Katie Cullen, Emily Masterson, MaryEllen Stevenson",2022,10.4018/978-1-7998-3820-3.ch002,crossref:10.4018/978-1-7998-3820-3.ch002,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch002,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654073+00:00,Crossref open metadata
Micro-Credentialing Teacher Leadership,"Sofie Elise Vastano, Rahshundra Scott-Covington, Jaime Dusinberre, Anna Matejka, Richard Feistman",2022,10.4018/978-1-7998-3820-3.ch018,crossref:10.4018/978-1-7998-3820-3.ch018,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch018,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654067+00:00,Crossref open metadata
New Requirements Regarding the Qualification and Certification of the Inspection Personnel in the Welding Field. Harmonization with the European Qualification Framework (EQF),"Horia Florin Daşcău, Marius Oproiu",2022,10.4028/p-8z420d,crossref:10.4028/p-8z420d,Crossref,,Advanced Engineering Forum,https://doi.org/10.4028/p-8z420d,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654041+00:00,Crossref open metadata
"Small Chunks, Deep Learning","Ken N. Simon, Lawrence Hodgkins, James Argent",2022,10.4018/978-1-7998-3820-3.ch014,crossref:10.4018/978-1-7998-3820-3.ch014,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch014,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654175+00:00,Crossref open metadata
The Complex Case of Noncredit Credential Innovation in Public Universities,"Kai E. Degner, Sarah K. MacDonald, Melissa M. Lubin",2022,10.4018/978-1-7998-3820-3.ch004,crossref:10.4018/978-1-7998-3820-3.ch004,Crossref,,Advances in Higher Education and Professional Development,https://doi.org/10.4018/978-1-7998-3820-3.ch004,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654270+00:00,Crossref open metadata
A micro credential for interoperability,"Pamela Hussey, Subhashis Das",2021,10.12688/openreseurope.14083.1,crossref:10.12688/openreseurope.14083.1,Crossref,,Open Research Europe,https://doi.org/10.12688/openreseurope.14083.1,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654134+00:00,Crossref open metadata
Professional Development and Qualification of Health Care Managers in the Conditions of the COVID 19 Epidemiological Situation,"Kamelia Bogdanova, Galina Chaneva",2021,10.5220/0010596507190723,crossref:10.5220/0010596507190723,Crossref,,Proceedings of the International Scientific and Practical Conference on Sustainable Development of Regional Infrastructure,https://doi.org/10.5220/0010596507190723,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654247+00:00,Crossref open metadata
The Global Micro-credential Landscape: Charting a New Credential Ecology for Lifelong Learning,"Mark Brown, Mairéad Nic Giolla Mhichíl, Elaine Beirne, Conchúr Mac Lochlainn",2021,10.56059/jl4d.v8i2.525,crossref:10.56059/jl4d.v8i2.525,Crossref,,Journal of Learning for Development,https://doi.org/10.56059/jl4d.v8i2.525,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654158+00:00,Crossref open metadata
Child Development Associate (CDA) Credential,"Valora Washington, Brandi N. King",2019,10.4018/978-1-5225-7507-8.ch033,crossref:10.4018/978-1-5225-7507-8.ch033,Crossref,,Early Childhood Development,https://doi.org/10.4018/978-1-5225-7507-8.ch033,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654232+00:00,Crossref open metadata
European Qualification Framework (Eqf) - Responsibility And Autonomy Domain; Meanings And Implications,"Dan Potolea, Steliana Toma*",2019,10.15405/epsbs.2019.08.03.1,crossref:10.15405/epsbs.2019.08.03.1,Crossref,,The European Proceedings of Social and Behavioural Sciences,https://doi.org/10.15405/epsbs.2019.08.03.1,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654015+00:00,Crossref open metadata
He Aha Ai: WHY...,Hinerangi Eruera Murphy,2019,10.24135/pjtel.v2i1.37,crossref:10.24135/pjtel.v2i1.37,Crossref,,Pacific Journal of Technology Enhanced Learning,https://doi.org/10.24135/pjtel.v2i1.37,marine biotechnology EQF qualification framework micro-credential professional development,2026-07-24T11:50:36.654251+00:00,Crossref open metadata
Handbook of Acid-Base Indicators (pH Indicators),R.W. Sabnis,2026,10.1201/9781315270715,crossref:10.1201/9781315270715,Crossref,,,https://doi.org/10.1201/9781315270715,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.423000+00:00,Crossref open metadata
Performance Indicators as a Basis for Evaluating Investment Attractiveness Indicadores de Desempenho como Base para Avaliação da Atratividade de Investimento,"Cristiano Teixeira, Cristiano Magalhães Teixeira",2025,10.22541/au.176348723.38650369/v1,crossref:10.22541/au.176348723.38650369/v1,Crossref,,,https://doi.org/10.22541/au.176348723.38650369/v1,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.423145+00:00,Crossref open metadata
"Review for ""Re-thinking the Urban Biotic Homogenization Hypothesis""",Unknown,2025,10.1111/ele.70342/v1/review1,crossref:10.1111/ele.70342/v1/review1,Crossref,,,https://doi.org/10.1111/ele.70342/v1/review1,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.423103+00:00,Crossref open metadata
Towards an Empirical Verification of the Gravitational Pull Hypothesis,Unknown,2024,10.3726/b21674,crossref:10.3726/b21674,Crossref,,,https://doi.org/10.3726/b21674,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.423092+00:00,Crossref open metadata
Verification of the Inverse Scale Effect Hypothesis on Viscosity and Diffusion by Azo-Amino Acid Schiff Base Copper Complexes,"Yoshitora Wadayama, Ai Kaneda, Taiga Imae, Daisuke Nakane, Takashiro Akitsu",2024,10.3390/jcs8050177,crossref:10.3390/jcs8050177,Crossref,,Journal of Composites Science,https://doi.org/10.3390/jcs8050177,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.423024+00:00,Crossref open metadata
"La mer, un vecteur de construction régionale dans l’espace interaméricain ? Une lecture géographique et géopolitique de la maritimisation",Sylvain Domergue,2023,10.4000/etudescaribeennes.27121,crossref:10.4000/etudescaribeennes.27121,Crossref,,Études caribéennes,https://doi.org/10.4000/etudescaribeennes.27121,blue biotech maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,2026-07-24T11:50:37.422944+00:00,Crossref open metadata
