signal_id,evidence_id,run_id,sector,axis_group,axis_code,query_id,query_family,semantic_scope,signal_type,competence_label,competence_description,demand_phrase,learning_outcome_candidate,evidence_text_scope,evidence_text_hash,confidence_score,classifier_version,manual_review_status,validity_warning
signal:370fd8e16904340b539744f64bc42ee110385c3185d89faf902c2421c63c8a60,evidence:doi:10.1080/03075079.2019.1637845,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_002,competence_demand,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",learning outcome,Learning outcome signal evidenced in: Rational curriculum processes: revising learning outcomes is essential yet insufficient for a twenty-first century science curriculum,Rational curriculum processes: revising learning outcomes is essential yet insufficient for a twenty-first century science curriculum,a6668571ca9143e810b0ea74d6b4e3b61274ebe07ff21016eda5b2f68621dc97,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:3725a00146610e00b2bbfe55849c242ec47e327000d7f69028f911db5af044c6,evidence:doi:10.1787/12e6bf3e-en,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_HYP_001,hypothesis_verification,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Strengthening the evidence base for a sustainable tourism future in Slovenia",Strengthening the evidence base for a sustainable tourism future in Slovenia,8ec056a21fd3a3a8d4df70ebad4ad4ecfd663ee9491209b52cc1154420f828a5,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:37316921207e8c1f8252879bbfe3c638f81afb19f3cf4ea7564bd580ca8f772a,evidence:doi:10.3723/kplz7349,30090903921-1,renewable_energy,OCEANIC,O,Q_RENEWABLE_ENERGY_EMRG_002,emerging_demand,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,Learning outcome signal evidenced in: Climate Change Effects on the Design of Spar Floating Offshore Wind Turbines,Climate Change Effects on the Design of Spar Floating Offshore Wind Turbines,0ce2278201e7565a87076967ae1317ed6478d1f52ba27bdd6903c40382baa36a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:3754fa2f206084f77ea5181cdc773942016a766a65be5d7ba95db35a35e00a17,evidence:doi:10.12716/1001.19.01.15,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Romanian Maritime Ports in the Digital Transformation Era: The Shift from Fourth-Generation to Smart Ports and the Impact on the Global Logistics Ecosystem,Romanian Maritime Ports in the Digital Transformation Era: The Shift from Fourth-Generation to Smart Ports and the Impact on the Global Logistics Ecosystem,d0b2eac92d5b1b2e91ac58a5eb82f62b877829cb4e7519d2c27b2b297d49c223,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:3766f57c77b399552a9e7d2b3f3b20c8f4a7cb7b830acd84f7e404e63be5d7bd,evidence:doi:10.1007/978-3-030-19913-5_11,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_COMP_002,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: The Use of Robotics for STEM Education in Primary Schools: Teachers’ Perceptions,The Use of Robotics for STEM Education in Primary Schools: Teachers’ Perceptions,32bb759c97006bbb0bd5abd69e84a8049b32888d3b46f452aca2955a8788a129,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:3788ac99519cb5888927b593ebc55e2091c45371d6918894870f02885725b1e4,evidence:doi:10.4018/979-8-3373-5545-0.ch002,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",risk,Safety or risk-management skill evidenced in: Autonomous Cyber Underwriting Agents Reinventing Risk Evaluation Through Reinforcement Learning and Multi-Agent Systems,Autonomous Cyber Underwriting Agents Reinventing Risk Evaluation Through Reinforcement Learning and Multi-Agent Systems,75b7369d2dbe1f79aeb27b27981dda190ee47208c60c5256d664136e8a2fbb6c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:37a23c0f5081eb9ea555842c6c66d506fba7af725a65b0b1767896321ee6fd28,evidence:doi:10.5194/egusphere-egu24-6989,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_001,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,Governance or policy skill evidenced in: Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,40b5f6aa05a6f07cea7882117c654de3a5702739d60f4a76410c0fa848e7fb2c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:37b50eb70382927a470ae843cefad445ab8ada790f046ecbdf4b556f4f9efdc2,evidence:doi:10.4043/30933-ms,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_VAL_001,validation_eqf_translation,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",qualification,Education and training signal evidenced in: Repurposing of Offshore Oil and Gas Cables for Renewable Generation: Feasibility and Conceptual Qualification,Repurposing of Offshore Oil and Gas Cables for Renewable Generation: Feasibility and Conceptual Qualification,6cad68fb3d1dcf118dd4959fcaf0aff29a1f3ffdb833f1b177ac2d2326652ba2,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:37cbe9cba372337056bc06eabad604a682537e5ac27b7b07202157e8ae7d2685,evidence:doi:10.5957/ssc481,30090903921-1,ship_repair,MARITIME,T,Q_SHIP_REPAIR_EMRG_001,emerging_demand,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",operations,Technical or engineering skill evidenced in: Digital Twin Methodologies for the Integration of Hull Monitoring Systems with Physics-Based Models to Support Ship Operations and Service Life Extensions,Digital Twin Methodologies for the Integration of Hull Monitoring Systems with Physics-Based Models to Support Ship Operations and Service Life Extensions,7e90c75e45195475188a31ea9c2a318392e5b549d96fdefba0607b7de126ca1a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:37ff18c384086dfb6f0a0687d917c8c592de39c33164fa7aa37309134dbcf797,evidence:doi:10.56042/ijms.v53i03.6498,30090903921-1,renewable_energy,OCEANIC,O,Q_RENEWABLE_ENERGY_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",climate,"Sustainability, resilience, or adaptation skill evidenced in: Impact of changing climate on wind power potential at proposed Indian offshore sites using quantile mapping",Impact of changing climate on wind power potential at proposed Indian offshore sites using quantile mapping,fd96329993fa7ec4fcaf962795e3227907f333204cbb29ccbc51d19ac268f0a5,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:382d4a1f6e3468a53dc0863801cf2ecb08fd8bc921e466ceadf9bb20fce3adf3,evidence:doi:10.2139/ssrn.4878341,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_EMRG_001,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",resilience,"Sustainability, resilience, or adaptation skill evidenced in: Harnessing AI to assess corporate adaptation plans on alignment with climate adaptation and resilience goals",Harnessing AI to assess corporate adaptation plans on alignment with climate adaptation and resilience goals,7e86d6a399d11d05ed5f9a2143ca45d2b3b0673eb1948a525781a6dc3dad3780,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:38ae37152f9366c51ce4fad34b1cf09410a6000ede091c45dcb974adf8867c3d,evidence:doi:10.1109/icgeps69938.2026.11522248,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Research and Application of Digital Twin System for Offshore Terminals of Large-Capacity Floating Wind Power,Research and Application of Digital Twin System for Offshore Terminals of Large-Capacity Floating Wind Power,8510c057aef23e3ed10c0d5f9012b69b8db8572d37916791c5f4bc7b91d29aa0,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:38b68e611aae3ccfe37b6a8b5182b3b24ff095f04e3cdb8bca1f0e19120c1bbb,evidence:doi:10.1017/cft.2024.4.pr9,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptation,"Sustainability, resilience, or adaptation skill evidenced in: Decision: Is the coastal future green, grey or hybrid? Diverse perspectives on coastal flood risk management and adaptation in the UK — R2/PR9","Decision: Is the coastal future green, grey or hybrid? Diverse perspectives on coastal flood risk management and adaptation in the UK — R2/PR9",0c5f86aa4e9736d983cdb8be6071bb727da3ddb15c49ea1497ca63174f2308b4,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:38cbc60b150cb1f84d7ad6e8d6de8fdfc274143ae606a441b6d48cb47672474c,evidence:doi:10.1016/j.clet.2025.101126,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptive,"Sustainability, resilience, or adaptation skill evidenced in: Adaptive pathways for low-carbon steel: From waste utilization to policy-driven transitions",Adaptive pathways for low-carbon steel: From waste utilization to policy-driven transitions,4dbc041cbf2c1494de0bca4b4b7496062e71f281f4bf9dca2eb70a8db6402323,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:38ee578e790bd92cc9eba5ff8670447cdeea103f17535440871e662879b33656,evidence:doi:10.4324/9781032641928,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_CORE_002,core_sector,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",operations,Technical or engineering skill evidenced in: Naval Constabulary Operations and Fisheries Governance,Naval Constabulary Operations and Fisheries Governance,14bf70364b4db8ca1891d787c69a0ae9f6b7c60ed9a9b96b1740a83a1b67a671,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:390b70c50f3ae6bc7d132bf018d34ef4511e63a5010cb1f0ef0bc45e5aa9bba9,evidence:doi:10.3390/s21082664,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",ai,Digital or data skill evidenced in: Autonomous marine robot based on ai recognition for permanent surveillance in marine protected areas,Autonomous marine robot based on ai recognition for permanent surveillance in marine protected areas,4512342e4e55212b8f1424bebf4d2b49233d95995ccf2564668b794328681b28,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:390cdaa72f1bf1eb7aff3d2d9a7b42a6afb5affaada626c6784d345f3628c190,evidence:doi:10.18690/um.fov.4.2024.16,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",ai,Digital or data skill evidenced in: Designing and Evaluating an LLM-based Health AI Research Assistant for Hypertension Self-Management; Using Health Claims Metadata Criteria,Designing and Evaluating an LLM-based Health AI Research Assistant for Hypertension Self-Management; Using Health Claims Metadata Criteria,eb77447a8bcb0b8c1a7802fcf8962d61fbb25ff8f2a162945914ccc9e7735287,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:392048431090494cca5e1af2a05c62c3dd16a8c02253c8db940dea301a1fb749,evidence:doi:10.1016/j.robot.2019.103282,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Introducing article numbering to Robotics and Autonomous Systems,Introducing article numbering to Robotics and Autonomous Systems,48a3c04f55c86adc3a63e81f8302a2d8c74490ee968e09323a33c0f19ca423c5,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:392dd80e00e35b98456e68c47788a39ed1b06da82c6b50ed805c93abda54d994,evidence:doi:10.1201/9781003406105-4,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_002,emerging_demand,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",safety,Safety or risk-management skill evidenced in: A General Walkthrough of the Cyber-Physical Systems Concerning Security Threats and Safety Measures,A General Walkthrough of the Cyber-Physical Systems Concerning Security Threats and Safety Measures,25c921bcf3280296fcf90aa1b85b3f266aa7a7fa2672ed34cb60732b062219b0,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:393b9e9a7fbee22511fe66fe233c43de097c0921ac002d2ea31a27ca3d855238,evidence:doi:10.66314/ijepp.v4i1.209,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_COMP_002,competence_demand,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",technology,Technical or engineering skill evidenced in: Blended Learning Design and Green Shipping Technology Integration in Maritime Vocational Officer Education,Blended Learning Design and Green Shipping Technology Integration in Maritime Vocational Officer Education,5689a4b89991f0d2133c63ebaa4d174e461fc127fd5e2fe498682c9e57a23672,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:39735baca78bcb3fb2272a03f83b80f95ff5be320e351479467e7b7556ab75ed,evidence:doi:10.4324/9781003001768-22,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_COMP_002,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: Ecotourism and theories of learning/education,Ecotourism and theories of learning/education,77615c533443829f82ca4abd75bb939263950f831f6aa785a92e68aaf847236b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:3973ff7cec0cc495cc581661daff429dc92c191bbe8be8fa04fbf676f9c4bfe4,evidence:doi:10.5821/mt.13158,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_VAL_001,validation_eqf_translation,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",technology,Technical or engineering skill evidenced in: STCW requirements in a regulatory and technology landscape change,STCW requirements in a regulatory and technology landscape change,8087f1474f6b5d0cc681b45318f0b36f9463cf9ff0256893a89507d98104adee,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:39789a973c668722724ce63bd074bf2363d3bdaf64032b71d6b7c8dc6881006a,evidence:doi:10.4018/978-1-6684-9848-4.ch009,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_EMRG_001,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: A Ship Digital Twin for Safe and Sustainable Ship Operations",A Ship Digital Twin for Safe and Sustainable Ship Operations,562e6a34af0319fb7c6ee34a7fdf609e03d39541eedb8d93e3a1eb5e221cc1a3,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:398619bca5d00d0819897e0e655f9fc8380b067b06083566a426cef69ade9c30,evidence:doi:10.1007/978-3-658-37182-1_2,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_002,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",cyber,Digital or data skill evidenced in: Cyber-Physical Systems,Cyber-Physical Systems,0ef66fb48ae400f4d103fc3760e035c7e525793b05c66d370a957022334ca367,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
