record_pk,canonical_record_id,preferred_identifier,source_type_code,source_type_label,qmbd_axis_code,qmbd_axis_label,record_origin_code,record_origin_label,title,doi,source_id
record_pk_3765ada3c857abb4,10.1016/j.marpol.2008.05.009,10.1016/J.MARPOL.2008.05.009,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Fair wage and labour rights in maritime sectors: Enhancing community empowerment through participatory fisheries resear,,10.1016/J.MARPOL.2008.05.009
record_pk_c306bba9259ee46d,10.1016/j.marpol.2008.08.001,10.1016/J.MARPOL.2008.08.001,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Knowledge transfer between science and ocean policy: Resilience: What is it and what does it mean for marine policymakers?,,10.1016/J.MARPOL.2008.08.001
record_pk_1e9d928fed69f3de,10.1016/j.marpol.2008.12.002,10.1016/j.marpol.2008.12.002,1,literature_record,-98,Not extracted,3,LIVE_API,Fisheries and coastal governance as a wicked problem,10.1016/j.marpol.2008.12.002,crossref:10.1016/j.marpol.2008.12.002
record_pk_05e1db2dd66458d7,10.1016/j.marpol.2011.02.011,10.1016/j.marpol.2011.02.011,1,literature_record,-98,Not extracted,3,LIVE_API,Early-stage transformation of coastal marine governance in Vietnam?,10.1016/j.marpol.2011.02.011,crossref:10.1016/j.marpol.2011.02.011
record_pk_731d8268f14a8d3a,10.1016/j.marpol.2011.03.007,10.1016/J.MARPOL.2011.03.007,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Cross-border ocean research collaboration: Governing large-scale marine commons: contextual challenges in the Cor,,10.1016/J.MARPOL.2011.03.007
record_pk_a6c5312bf5ebd3a7,10.1016/j.marpol.2013.09.007,10.1016/j.marpol.2013.09.007,1,literature_record,-98,Not extracted,3,LIVE_API,England's evolving marine and coastal governance framework,10.1016/j.marpol.2013.09.007,crossref:10.1016/j.marpol.2013.09.007
record_pk_fce4283a1867572a,10.1016/j.marpol.2014.08.013,10.1016/J.MARPOL.2014.08.013,1,literature_record,1,Marine,2,STATIC_LITERATURE,Cumulative impacts on marine ecosystems: Moving towards an ecosystem approach to fisheries management in the Co,,10.1016/J.MARPOL.2014.08.013
record_pk_7a5198ff8ad716e2,10.1016/j.marpol.2014.10.021,10.1016/j.marpol.2014.10.021,1,literature_record,-98,Not extracted,3,LIVE_API,Marine governance in an industrialised ocean: A case study of the emerging marine renewable energy industry,10.1016/j.marpol.2014.10.021,crossref:10.1016/j.marpol.2014.10.021
record_pk_f54392aca611d136,10.1016/j.marpol.2015.02.009,10.1016/j.marpol.2015.02.009,1,literature_record,-98,Not extracted,3,LIVE_API,Is integrated coastal management an effective framework for promoting coastal sustainability in China’s coastal cities?,10.1016/j.marpol.2015.02.009,crossref:10.1016/j.marpol.2015.02.009
record_pk_dea09c33c5e3d49f,10.1016/j.marpol.2015.03.029,10.1016/J.MARPOL.2015.03.029,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Social impact assessment for blue economy projects: Cooperation and the emergence of maritime clusters in the Atlantic: An,,10.1016/J.MARPOL.2015.03.029
record_pk_b3c9dde66998767c,10.1016/j.marpol.2016.07.022,10.1016/j.marpol.2016.07.022,1,literature_record,-98,Not extracted,3,LIVE_API,Achieving Blue Growth through maritime spatial planning: Offshore wind energy optimization and biodiversity conservation in Spain,10.1016/j.marpol.2016.07.022,crossref:10.1016/j.marpol.2016.07.022
record_pk_94e4924bb2c45ec0,10.1016/j.marpol.2017.03.002,10.1016/j.marpol.2017.03.002,1,literature_record,-98,Not extracted,3,LIVE_API,Towards defining the Blue Economy: Practical lessons from pacific ocean governance,10.1016/j.marpol.2017.03.002,crossref:10.1016/j.marpol.2017.03.002
record_pk_ab7902b62d4905d3,10.1016/j.marpol.2017.05.017,10.1016/J.MARPOL.2017.05.017,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Integrated ocean observing and data governance: Fiscal reforms for sustainable marine fisheries governance: Delivering,,10.1016/J.MARPOL.2017.05.017
record_pk_a7650a9bd94bf901,10.1016/j.marpol.2018.01.027,10.1016/J.MARPOL.2018.01.027,1,literature_record,1,Marine,2,STATIC_LITERATURE,Coral reef and seagrass restoration science: Review of national laws and regulation in Indonesia in relation to an,,10.1016/J.MARPOL.2018.01.027
record_pk_afc5a0c04656cdce,10.1016/j.marpol.2018.04.026,10.1016/J.MARPOL.2018.04.026,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Occupational health and safety at sea: Fisheries as social struggle: a reinvigorated social science research,,10.1016/J.MARPOL.2018.04.026
record_pk_f8d98909f48359a9,10.1016/j.marpol.2018.06.001,10.1016/J.MARPOL.2018.06.001,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Seafarer welfare and social protection: Navigating a just and inclusive path towards sustainable oceans,,10.1016/J.MARPOL.2018.06.001
record_pk_24a15e2bdd66abf2,10.1016/j.marpol.2018.10.049,10.1016/j.marpol.2018.10.049,1,literature_record,-98,Not extracted,3,LIVE_API,Social licence and aquaculture: Towards a research agenda,10.1016/j.marpol.2018.10.049,crossref:10.1016/j.marpol.2018.10.049
record_pk_641bd4a23b38f519,10.1016/j.marpol.2018.11.007,10.1016/j.marpol.2018.11.007,1,literature_record,-98,Not extracted,3,LIVE_API,Are multiple-use marine protected areas meeting fishers’ proposals? Strengths and constraints in fisheries’ management in Brazil,10.1016/j.marpol.2018.11.007,crossref:10.1016/j.marpol.2018.11.007
record_pk_161c8847ca8e2b11,10.1016/j.marpol.2018.12.029,10.1016/j.marpol.2018.12.029,1,literature_record,-98,Not extracted,3,LIVE_API,"Coastal climate adaptation planning and evolutionary governance: Insights from Homer, Alaska",10.1016/j.marpol.2018.12.029,crossref:10.1016/j.marpol.2018.12.029
record_pk_5c1340aa26878278,10.1016/j.marpol.2019.02.012,10.1016/J.MARPOL.2019.02.012,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Coastal tourism and blue economy value chains: Marine parks for coastal cities: A concept for enhanced community well,,10.1016/J.MARPOL.2019.02.012
record_pk_a31f8ef1370954f7,10.1016/j.marpol.2019.103798,10.1016/J.MARPOL.2019.103798,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Cross-border ocean research collaboration: Assessing the Brazilian federal fisheries law and policy in light of t,,10.1016/J.MARPOL.2019.103798
record_pk_a36a36ff210d2c0e,10.1016/j.marpol.2020.103827,10.1016/j.marpol.2020.103827,1,literature_record,-98,Not extracted,3,LIVE_API,Environmental governance of deep seabed mining - Scientific insights and food for thought,10.1016/j.marpol.2020.103827,crossref:10.1016/j.marpol.2020.103827
record_pk_8962e2b1407310cb,10.1016/j.marpol.2020.103860,10.1016/j.marpol.2020.103860,1,literature_record,-98,Not extracted,3,LIVE_API,The performance of marine spatial planning in coordinating offshore wind energy with other sea-uses: The case of the Dutch North Sea,10.1016/j.marpol.2020.103860,crossref:10.1016/j.marpol.2020.103860
record_pk_cf2885e0461a8b9b,10.1016/j.marpol.2020.103945,10.1016/j.marpol.2020.103945,1,literature_record,-98,Not extracted,3,LIVE_API,Welfare economics and wicked problems in coastal and marine governance,10.1016/j.marpol.2020.103945,crossref:10.1016/j.marpol.2020.103945
record_pk_61f5b7e33d5fae8e,10.1016/j.marpol.2020.104189,10.1016/J.MARPOL.2020.104189,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Science-policy interface in maritime governance: Coastal tourism, market segmentation and contested landscapes",,10.1016/J.MARPOL.2020.104189
record_pk_c38cd39617be715e,10.1016/j.marpol.2020.104357,10.1016/j.marpol.2020.104357,1,literature_record,-98,Not extracted,3,LIVE_API,Management of bivalve fisheries in marine protected areas,10.1016/j.marpol.2020.104357,crossref:10.1016/j.marpol.2020.104357
record_pk_1f3955030992c325,10.1016/j.marpol.2021.104501,10.1016/j.marpol.2021.104501,1,literature_record,-98,Not extracted,3,LIVE_API,Modeling to evaluate coastal governance in Brazil,10.1016/j.marpol.2021.104501,crossref:10.1016/j.marpol.2021.104501
record_pk_b57b63735ae8105e,10.1016/j.marpol.2022.105357,10.1016/j.marpol.2022.105357,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Social impact assessment for blue economy projects: Oceans justice: Trade-offs between Sustainable Development Goals in th,,10.1016/j.marpol.2022.105357
record_pk_bafc51a89e984b1c,10.1016/j.marpol.2022.105388,10.1016/j.marpol.2022.105388,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Science-policy interface in maritime governance: Blue carbon: A new paradigm of mangrove conservation and management in,,10.1016/j.marpol.2022.105388
record_pk_3b5102cf8d8f790b,10.1016/j.marpol.2022.105433,10.1016/j.marpol.2022.105433,1,literature_record,-98,Not extracted,3,LIVE_API,Exploring future research and innovation directions for a sustainable blue economy,10.1016/j.marpol.2022.105433,crossref:10.1016/j.marpol.2022.105433
record_pk_9f8dbad0e6ef38ed,10.1016/j.marpol.2023.105772,10.1016/j.marpol.2023.105772,1,literature_record,-98,Not extracted,3,LIVE_API,Critical maritime infrastructure protection: What’s the trouble?,10.1016/j.marpol.2023.105772,crossref:10.1016/j.marpol.2023.105772
record_pk_6795395d3cddb4ce,10.1016/j.marpol.2023.105791,10.1016/j.marpol.2023.105791,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Cross-cultural maritime heritage management: Understanding transformations in the marine coastal realm: The explana,,10.1016/j.marpol.2023.105791
record_pk_ff3535222fa5c59b,10.1016/j.marpol.2024.106046,10.1016/j.marpol.2024.106046,1,literature_record,-98,Not extracted,3,LIVE_API,Evaluation of maritime spatial planning for offshore wind energy in the Canary Islands: A comparative analysis,10.1016/j.marpol.2024.106046,crossref:10.1016/j.marpol.2024.106046
record_pk_07f2b3dc1dccc64a,10.1016/j.marpol.2024.106084,10.1016/j.marpol.2024.106084,1,literature_record,1,Marine,2,STATIC_LITERATURE,Blue carbon accounting and ecosystem services: Estimating illegal catches in data-poor S-fisheries: Insights from mul,,10.1016/j.marpol.2024.106084
record_pk_456dc6337eeb7e48,10.1016/j.marpol.2024.106359,10.1016/j.marpol.2024.106359,1,literature_record,-98,Not extracted,3,LIVE_API,Stakeholder perceptions of blue economy governance networks and their equity implications in Bangladesh,10.1016/j.marpol.2024.106359,crossref:10.1016/j.marpol.2024.106359
record_pk_a9ad894e876b0b0d,10.1016/j.marpol.2024.106418,10.1016/j.marpol.2024.106418,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Science-policy interface in maritime governance: Human-ocean relationships: Exploring alignment and collaboration betwe,,10.1016/j.marpol.2024.106418
record_pk_79ddcd615000be2c,10.1016/j.marpol.2024.106566,10.1016/j.marpol.2024.106566,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Knowledge transfer between science and ocean policy: Mapping coastal and marine research in South Africa: A bibliometric an,,10.1016/j.marpol.2024.106566
record_pk_7638d23cd3ef09a0,10.1016/j.marpol.2025.106653,10.1016/j.marpol.2025.106653,1,literature_record,-98,Not extracted,3,LIVE_API,The social licence of salmon aquaculture in Tasmania: Fulfilling the social bargain,10.1016/j.marpol.2025.106653,crossref:10.1016/j.marpol.2025.106653
record_pk_ac87d43554b6400c,10.1016/j.marpol.2025.106938,10.1016/j.marpol.2025.106938,1,literature_record,-98,Not extracted,3,LIVE_API,"Behavioral barriers to blue economy reform: A policy synthesis on ESG, emissions, and governance",10.1016/j.marpol.2025.106938,crossref:10.1016/j.marpol.2025.106938
record_pk_9c6d4a51db9308b3,10.1016/j.marpol.2025.106939,10.1016/j.marpol.2025.106939,1,literature_record,-98,Not extracted,3,LIVE_API,"Conceptualizing the interplay between blue justice, blue economy, and blue governance",10.1016/j.marpol.2025.106939,crossref:10.1016/j.marpol.2025.106939
record_pk_9fc3ee9d6507f314,10.1016/j.marpol.2026.107032,10.1016/j.marpol.2026.107032,1,literature_record,-98,Not extracted,3,LIVE_API,Achieving sustainable fisheries and livelihoods from Sasi Laut in a blue economy in Indonesia,10.1016/j.marpol.2026.107032,crossref:10.1016/j.marpol.2026.107032
record_pk_eb4e36776b1854a3,10.1016/j.marpol.2026.107150,10.1016/j.marpol.2026.107150,1,literature_record,-98,Not extracted,3,LIVE_API,Ocean justice? Marine genetic resources and monetary benefit-sharing under the BBNJ Agreement,10.1016/j.marpol.2026.107150,crossref:10.1016/j.marpol.2026.107150
record_pk_a6a587d86cca2ddf,10.1016/j.marpolbul.2009.11.010,10.1016/j.marpolbul.2009.11.010,1,literature_record,-98,Not extracted,3,LIVE_API,Planners to the rescue: Spatial planning facilitating the development of offshore wind energy,10.1016/j.marpolbul.2009.11.010,crossref:10.1016/j.marpolbul.2009.11.010
record_pk_a1348ad7ab18d6f9,10.1016/j.marpolbul.2013.10.006,10.1016/j.marpolbul.2013.10.006,1,literature_record,-98,Not extracted,3,LIVE_API,Biogeochemical characterization of MC252 oil:sand aggregates on a coastal headland beach,10.1016/j.marpolbul.2013.10.006,crossref:10.1016/j.marpolbul.2013.10.006
record_pk_ff45c253b17fd179,10.1016/j.marpolbul.2016.05.026,10.1016/j.marpolbul.2016.05.026,1,literature_record,-98,Not extracted,3,LIVE_API,Criticism of Marine Protected Areas by fisheries scientists,10.1016/j.marpolbul.2016.05.026,crossref:10.1016/j.marpolbul.2016.05.026
record_pk_959073158ffb3dc6,10.1016/j.marpolbul.2025.119028,10.1016/j.marpolbul.2025.119028,1,literature_record,-98,Not extracted,3,LIVE_API,"The blue nexus unveiled: Interlinking marine pollution, circular economy, and the blue economy in ocean sustainability",10.1016/j.marpolbul.2025.119028,crossref:10.1016/j.marpolbul.2025.119028
record_pk_4d9b3e3fdf3b1dfb,10.1016/j.marpolbul.2026.119748,10.1016/j.marpolbul.2026.119748,1,literature_record,-98,Not extracted,3,LIVE_API,Lightweight expanded clay aggregates in a coastal ecosystem: a spatial snapshot of an overlooked marine litter component,10.1016/j.marpolbul.2026.119748,crossref:10.1016/j.marpolbul.2026.119748
record_pk_6bec55701c8acb35,10.1016/j.martra.2021.100019,10.1016/j.martra.2021.100019,1,literature_record,-98,Not extracted,3,LIVE_API,A comparative evaluation of market based measures for shipping decarbonization,10.1016/j.martra.2021.100019,crossref:10.1016/j.martra.2021.100019
record_pk_b69e2f5882be7653,10.1016/j.martra.2021.100041,10.1016/j.martra.2021.100041,1,literature_record,-98,Not extracted,3,LIVE_API,Estimating the emissions potential of marine transportation using the Kra Canal,10.1016/j.martra.2021.100041,crossref:10.1016/j.martra.2021.100041
record_pk_16744daf19800593,10.1016/j.martra.2022.100053,10.1016/j.martra.2022.100053,1,literature_record,-98,Not extracted,3,LIVE_API,Green shipping networks as drivers of decarbonization in offshore shipping companies,10.1016/j.martra.2022.100053,crossref:10.1016/j.martra.2022.100053
record_pk_d5990dbcf4f6f0da,10.1016/j.martra.2022.100054,10.1016/j.martra.2022.100054,1,literature_record,-98,Not extracted,3,LIVE_API,Port call optimization and CO2-emissions savings – Estimating feasible potential in tramp shipping,10.1016/j.martra.2022.100054,crossref:10.1016/j.martra.2022.100054
record_pk_73b15b6c3012e051,10.1016/j.martra.2022.100066,10.1016/j.martra.2022.100066,1,literature_record,-98,Not extracted,3,LIVE_API,Classifying maritime port emissions reporting,10.1016/j.martra.2022.100066,crossref:10.1016/j.martra.2022.100066
record_pk_fe1e0be948eb4096,10.1016/j.martra.2022.100068,10.1016/j.martra.2022.100068,1,literature_record,-98,Not extracted,3,LIVE_API,Shipping decarbonization and green ports,10.1016/j.martra.2022.100068,crossref:10.1016/j.martra.2022.100068
record_pk_a0d78c87c525a455,10.1016/j.martra.2025.100141,10.1016/j.martra.2025.100141,1,literature_record,-98,Not extracted,3,LIVE_API,Creating a digital twin platform for maritime decarbonization by AI-assisted CII measure prediction: A case of chemical tanker,10.1016/j.martra.2025.100141,crossref:10.1016/j.martra.2025.100141
record_pk_3ad9be91b6424b1b,10.1016/j.martra.2026.100153,10.1016/j.martra.2026.100153,1,literature_record,-98,Not extracted,3,LIVE_API,Shipping decarbonization pathways assessment by solving Tramp Fleet Renewal and Retrofit Problems,10.1016/j.martra.2026.100153,crossref:10.1016/j.martra.2026.100153
record_pk_dca8d01f495cfbf6,10.1016/j.martra.2026.100154,10.1016/j.martra.2026.100154,1,literature_record,-98,Not extracted,3,LIVE_API,Capesize iron ore freight rates equilibrium and time charter equivalent earnings given Decarbonization targets,10.1016/j.martra.2026.100154,crossref:10.1016/j.martra.2026.100154
record_pk_850c1b15d095185f,10.1016/j.nbt.2016.06.955,10.1016/j.nbt.2016.06.955,1,literature_record,-98,Not extracted,3,LIVE_API,Driving the development of the bioeconomy through innovation,10.1016/j.nbt.2016.06.955,crossref:10.1016/j.nbt.2016.06.955
record_pk_a7a3a88f518ae3b4,10.1016/j.nbt.2017.04.003,10.1016/j.nbt.2017.04.003,1,literature_record,-98,Not extracted,3,LIVE_API,What kind of innovation policy does the bioeconomy need?,10.1016/j.nbt.2017.04.003,crossref:10.1016/j.nbt.2017.04.003
record_pk_2505eaaf5c249d0c,10.1016/j.nbt.2024.08.006,10.1016/j.nbt.2024.08.006,1,literature_record,-98,Not extracted,3,LIVE_API,Sustainable blue biomass production for a circular bioeconomy,10.1016/j.nbt.2024.08.006,crossref:10.1016/j.nbt.2024.08.006
